# sw_down lw_down tot_rain tot_snow t wind pstar q
0.0000e+00 2.6217e+02 0.0000e+00 0.0000e+00 2.7075e+02 2.2121e+00 9.6812e+04 2.6687e-03
4.6306e+01 2.5819e+02 0.0000e+00 0.0000e+00 2.7129e+02 1.7187e+00 9.6619e+04 2.8050e-03
2.5575e+02 2.4350e+02 0.0000e+00 0.0000e+00 2.7496e+02 2.4143e+00 9.6257e+04 2.8015e-03
1.6074e+02 2.3877e+02 0.0000e+00 0.0000e+00 2.7495e+02 2.1140e+00 9.6043e+04 2.7848e-03
1.3900e+00 2.6363e+02 0.0000e+00 0.0000e+00 2.7273e+02 2.4023e+00 9.6000e+04 2.5418e-03
0.0000e+00 2.8643e+02 6.1075e-05 1.8861e-05 2.7294e+02 2.9169e+00 9.6012e+04 2.7341e-03
5.9037e-04 3.0293e+02 2.3342e-05 2.0064e-05 2.7318e+02 4.9494e+00 9.6013e+04 3.3353e-03
0.0000e+00 2.9512e+02 0.0000e+00 1.3779e-05 2.7289e+02 4.4695e+00 9.6095e+04 3.1303e-03
0.0000e+00 2.8459e+02 0.0000e+00 1.6756e-05 2.7230e+02 5.1108e+00 9.6054e+04 2.9788e-03
3.3479e+01 2.7086e+02 0.0000e+00 0.0000e+00 2.7230e+02 5.4469e+00 9.6059e+04 2.7327e-03
1.3411e+02 2.8165e+02 0.0000e+00 2.7109e-05 2.7243e+02 6.9817e+00 9.5981e+04 2.6371e-03
5.9848e+01 2.9776e+02 0.0000e+00 6.8259e-05 2.7186e+02 6.3366e+00 9.6160e+04 2.7059e-03
2.6589e-01 3.0413e+02 1.9847e-05 7.9249e-05 2.7139e+02 6.1724e+00 9.6228e+04 2.6766e-03
0.0000e+00 3.0198e+02 2.3415e-05 1.3391e-04 2.7110e+02 5.1618e+00 9.6334e+04 2.7791e-03
0.0000e+00 2.9773e+02 2.0607e-05 5.1753e-05 2.7093e+02 3.9353e+00 9.6470e+04 2.9191e-03
0.0000e+00 3.0301e+02 2.2638e-05 5.0939e-05 2.7117e+02 4.4286e+00 9.6648e+04 3.1822e-03
0.0000e+00 3.0149e+02 2.0722e-05 4.3715e-05 2.7035e+02 2.9357e+00 9.6809e+04 3.0000e-03
1.7274e+01 2.9905e+02 1.3617e-05 2.2804e-05 2.6994e+02 2.1735e+00 9.7035e+04 2.8567e-03
1.3883e+02 2.8415e+02 0.0000e+00 1.7359e-05 2.7039e+02 3.1140e+00 9.7074e+04 2.6806e-03
1.1221e+02 2.6453e+02 0.0000e+00 0.0000e+00 2.7045e+02 2.8445e+00 9.7136e+04 2.5770e-03
4.2009e-01 2.8631e+02 0.0000e+00 0.0000e+00 2.7020e+02 3.4059e+00 9.7093e+04 2.6710e-03
0.0000e+00 3.0252e+02 2.0662e-05 5.5181e-05 2.7077e+02 4.8890e+00 9.6979e+04 2.6601e-03
0.0000e+00 2.9976e+02 2.8953e-05 8.8335e-05 2.7082e+02 7.2335e+00 9.6885e+04 2.8614e-03
0.0000e+00 2.9871e+02 2.2491e-05 7.8788e-05 2.6986e+02 5.7404e+00 9.6937e+04 2.7929e-03
0.0000e+00 2.9292e+02 1.4170e-05 4.1487e-05 2.6944e+02 4.8941e+00 9.6980e+04 2.6629e-03
1.4231e+01 2.9356e+02 0.0000e+00 3.5223e-05 2.6945e+02 4.0954e+00 9.7049e+04 2.6215e-03
1.4604e+02 2.7281e+02 0.0000e+00 5.9647e-05 2.7024e+02 4.3741e+00 9.7016e+04 2.4987e-03
1.0774e+02 2.6214e+02 0.0000e+00 2.3621e-05 2.6951e+02 3.1026e+00 9.7148e+04 2.4016e-03
3.1548e-01 2.8932e+02 0.0000e+00 3.0297e-05 2.6843e+02 2.6025e+00 9.7330e+04 2.3926e-03
0.0000e+00 2.8915e+02 0.0000e+00 3.2911e-05 2.6800e+02 2.1894e+00 9.7450e+04 2.3757e-03
2.3691e-02 2.9093e+02 0.0000e+00 0.0000e+00 2.6792e+02 1.7537e+00 9.7498e+04 2.4171e-03
0.0000e+00 2.8805e+02 0.0000e+00 0.0000e+00 2.6710e+02 1.3402e+00 9.7468e+04 2.2710e-03
0.0000e+00 2.7466e+02 0.0000e+00 0.0000e+00 2.6665e+02 7.3880e-01 9.7430e+04 2.1414e-03
3.9117e+01 2.5480e+02 0.0000e+00 0.0000e+00 2.6633e+02 1.0460e+00 9.7406e+04 1.9944e-03
2.6140e+02 2.2358e+02 0.0000e+00 0.0000e+00 2.6855e+02 2.1617e+00 9.7166e+04 1.8519e-03
1.8026e+02 2.1229e+02 0.0000e+00 0.0000e+00 2.6902e+02 1.7225e+00 9.6925e+04 2.0648e-03
1.5699e+00 1.9540e+02 0.0000e+00 0.0000e+00 2.6606e+02 2.4522e+00 9.6920e+04 1.8384e-03
0.0000e+00 1.8417e+02 0.0000e+00 0.0000e+00 2.6221e+02 2.3067e+00 9.6891e+04 1.4074e-03
0.0000e+00 1.9299e+02 0.0000e+00 0.0000e+00 2.6119e+02 2.0667e+00 9.6824e+04 1.2991e-03
0.0000e+00 1.9419e+02 0.0000e+00 0.0000e+00 2.6174e+02 1.8399e+00 9.6748e+04 1.3551e-03
0.0000e+00 2.0385e+02 0.0000e+00 0.0000e+00 2.6156e+02 1.8616e+00 9.6718e+04 1.3325e-03
5.0443e+01 2.1651e+02 0.0000e+00 0.0000e+00 2.6418e+02 1.3982e+00 9.6769e+04 1.5474e-03
2.4734e+02 2.3749e+02 0.0000e+00 0.0000e+00 2.7060e+02 7.8063e-01 9.6670e+04 1.9101e-03
1.5137e+02 2.4458e+02 0.0000e+00 0.0000e+00 2.7028e+02 6.6858e-01 9.6676e+04 2.0840e-03
1.1887e+00 2.5234e+02 0.0000e+00 0.0000e+00 2.6838e+02 1.6915e+00 9.6727e+04 2.0697e-03
0.0000e+00 2.6748e+02 0.0000e+00 0.0000e+00 2.6691e+02 1.7285e+00 9.6775e+04 2.0652e-03
0.0000e+00 2.5086e+02 0.0000e+00 0.0000e+00 2.6720e+02 2.1040e+00 9.6798e+04 2.1882e-03
0.0000e+00 2.5381e+02 0.0000e+00 0.0000e+00 2.6550e+02 2.2853e+00 9.6777e+04 1.7998e-03
0.0000e+00 2.5709e+02 0.0000e+00 0.0000e+00 2.6594e+02 2.2210e+00 9.6841e+04 1.8804e-03
4.8500e+01 2.5361e+02 0.0000e+00 0.0000e+00 2.6855e+02 2.0889e+00 9.6952e+04 2.1699e-03
2.1003e+02 2.7359e+02 0.0000e+00 0.0000e+00 2.7147e+02 3.9208e+00 9.6916e+04 2.3380e-03
1.4638e+02 2.5955e+02 0.0000e+00 0.0000e+00 2.7086e+02 2.5583e+00 9.6938e+04 2.3818e-03
1.2684e+00 2.6740e+02 0.0000e+00 0.0000e+00 2.6933e+02 2.6268e+00 9.7040e+04 2.3390e-03
1.8704e-02 2.8428e+02 0.0000e+00 0.0000e+00 2.6893e+02 2.9244e+00 9.7126e+04 2.3443e-03
0.0000e+00 2.6392e+02 0.0000e+00 0.0000e+00 2.6874e+02 2.9554e+00 9.7191e+04 2.3969e-03
0.0000e+00 2.7443e+02 0.0000e+00 2.2214e-05 2.6863e+02 2.5743e+00 9.7277e+04 2.4779e-03
0.0000e+00 2.8200e+02 0.0000e+00 2.5873e-05 2.6879e+02 1.9010e+00 9.7461e+04 2.5694e-03
2.8909e+01 2.8808e+02 0.0000e+00 2.0767e-05 2.6938e+02 1.5261e+00 9.7682e+04 2.6363e-03
2.2909e+02 2.5804e+02 0.0000e+00 0.0000e+00 2.7066e+02 1.5632e+00 9.7751e+04 2.3419e-03
1.8864e+02 2.2061e+02 0.0000e+00 0.0000e+00 2.7066e+02 1.3439e+00 9.7820e+04 2.3594e-03
2.3010e+00 2.0094e+02 0.0000e+00 0.0000e+00 2.6762e+02 1.9484e+00 9.7984e+04 2.1152e-03
0.0000e+00 1.9566e+02 0.0000e+00 0.0000e+00 2.6514e+02 2.2815e+00 9.8093e+04 1.8091e-03
0.0000e+00 1.9903e+02 0.0000e+00 0.0000e+00 2.6301e+02 2.1900e+00 9.8138e+04 1.5345e-03
0.0000e+00 1.9936e+02 0.0000e+00 0.0000e+00 2.6372e+02 2.2459e+00 9.8102e+04 1.5913e-03
0.0000e+00 1.9880e+02 0.0000e+00 0.0000e+00 2.6300e+02 2.1740e+00 9.8145e+04 1.4915e-03
6.9018e+01 2.0147e+02 0.0000e+00 0.0000e+00 2.6585e+02 2.0015e+00 9.8212e+04 1.7297e-03
3.2019e+02 2.0610e+02 0.0000e+00 0.0000e+00 2.7267e+02 1.7603e+00 9.8095e+04 2.3557e-03
2.1655e+02 2.0917e+02 0.0000e+00 0.0000e+00 2.7152e+02 1.8737e+00 9.8094e+04 2.3318e-03
2.7062e+00 2.0858e+02 0.0000e+00 0.0000e+00 2.6655e+02 2.5316e+00 9.8119e+04 1.8358e-03
0.0000e+00 2.1263e+02 0.0000e+00 0.0000e+00 2.6520e+02 2.5089e+00 9.8137e+04 1.6829e-03
0.0000e+00 2.1262e+02 0.0000e+00 0.0000e+00 2.6467e+02 2.4460e+00 9.8077e+04 1.6164e-03
0.0000e+00 2.4014e+02 0.0000e+00 0.0000e+00 2.6618e+02 2.2254e+00 9.7987e+04 1.5713e-03
0.0000e+00 2.9468e+02 5.3021e-05 4.7885e-05 2.7094e+02 3.2557e+00 9.7985e+04 2.3208e-03
1.8295e+00 3.2420e+02 1.3643e-04 1.2496e-04 2.7392e+02 5.0737e+00 9.8126e+04 3.7656e-03
3.3570e+01 3.3360e+02 8.2419e-05 0.0000e+00 2.7572e+02 5.4493e+00 9.8264e+04 4.2938e-03
4.1105e+01 3.3299e+02 3.9809e-05 0.0000e+00 2.7519e+02 4.7867e+00 9.8465e+04 4.1483e-03
5.2740e-01 3.2462e+02 3.2120e-05 0.0000e+00 2.7464e+02 4.0451e+00 9.8641e+04 4.0405e-03
0.0000e+00 3.2247e+02 3.2352e-05 0.0000e+00 2.7413e+02 3.3197e+00 9.8707e+04 3.9329e-03
0.0000e+00 3.0963e+02 0.0000e+00 0.0000e+00 2.7306e+02 2.7689e+00 9.8724e+04 3.6855e-03
0.0000e+00 2.8074e+02 0.0000e+00 0.0000e+00 2.7245e+02 2.2196e+00 9.8711e+04 3.4478e-03
0.0000e+00 2.6775e+02 0.0000e+00 0.0000e+00 2.7087e+02 2.0864e+00 9.8672e+04 2.9909e-03
3.2786e+01 2.6632e+02 0.0000e+00 0.0000e+00 2.7196e+02 1.3697e+00 9.8687e+04 3.1626e-03
2.0541e+02 2.7091e+02 0.0000e+00 0.0000e+00 2.7627e+02 1.4853e+00 9.8547e+04 3.6184e-03
9.4169e+01 2.9880e+02 0.0000e+00 0.0000e+00 2.7594e+02 2.2403e+00 9.8446e+04 3.7540e-03
1.5937e+00 2.9363e+02 0.0000e+00 0.0000e+00 2.7454e+02 2.4679e+00 9.8456e+04 3.4983e-03
0.0000e+00 3.1741e+02 0.0000e+00 0.0000e+00 2.7534e+02 2.6925e+00 9.8430e+04 3.3729e-03
0.0000e+00 3.2963e+02 3.0328e-05 0.0000e+00 2.7595e+02 2.8984e+00 9.8357e+04 3.3822e-03
0.0000e+00 3.3276e+02 5.4138e-05 0.0000e+00 2.7627e+02 3.2274e+00 9.8223e+04 3.5920e-03
0.0000e+00 3.3316e+02 3.6562e-05 0.0000e+00 2.7620e+02 3.1302e+00 9.8166e+04 3.7695e-03
9.6527e+00 3.3475e+02 3.1112e-05 0.0000e+00 2.7656e+02 2.8289e+00 9.8225e+04 3.9927e-03
1.4306e+02 3.2085e+02 0.0000e+00 0.0000e+00 2.7871e+02 2.4010e+00 9.8171e+04 4.5048e-03
1.2385e+02 3.0783e+02 0.0000e+00 0.0000e+00 2.7811e+02 2.4189e+00 9.8099e+04 4.7376e-03
2.2858e+00 2.8722e+02 0.0000e+00 0.0000e+00 2.7446e+02 2.4261e+00 9.8109e+04 3.8273e-03
0.0000e+00 2.6806e+02 0.0000e+00 0.0000e+00 2.7307e+02 2.5487e+00 9.8119e+04 3.3786e-03
1.8704e-02 2.4505e+02 0.0000e+00 0.0000e+00 2.7276e+02 2.7919e+00 9.8099e+04 3.1133e-03
0.0000e+00 2.4558e+02 0.0000e+00 0.0000e+00 2.7461e+02 3.1472e+00 9.8109e+04 3.3939e-03
0.0000e+00 2.5568e+02 0.0000e+00 0.0000e+00 2.7484e+02 3.0636e+00 9.8059e+04 3.4305e-03
5.6610e+01 2.6974e+02 0.0000e+00 0.0000e+00 2.7651e+02 2.2705e+00 9.8078e+04 3.8803e-03
2.6551e+02 2.7815e+02 0.0000e+00 0.0000e+00 2.8073e+02 1.7702e+00 9.7980e+04 4.7699e-03
2.0075e+02 2.7139e+02 0.0000e+00 0.0000e+00 2.8006e+02 2.6341e+00 9.7900e+04 4.8493e-03
3.8437e+00 2.5569e+02 0.0000e+00 0.0000e+00 2.7501e+02 2.8710e+00 9.7922e+04 3.7140e-03
1.9009e-02 2.5143e+02 0.0000e+00 0.0000e+00 2.7438e+02 2.9649e+00 9.7868e+04 3.5062e-03
1.7225e-02 2.4626e+02 0.0000e+00 0.0000e+00 2.7422e+02 3.0282e+00 9.7772e+04 3.4343e-03
0.0000e+00 2.5106e+02 0.0000e+00 0.0000e+00 2.7585e+02 3.3292e+00 9.7700e+04 3.7980e-03
0.0000e+00 2.6499e+02 0.0000e+00 0.0000e+00 2.7538e+02 3.2661e+00 9.7629e+04 3.7107e-03
3.1536e+01 2.9917e+02 0.0000e+00 0.0000e+00 2.7790e+02 2.9496e+00 9.7635e+04 4.0917e-03
2.3779e+02 2.8944e+02 0.0000e+00 0.0000e+00 2.8161e+02 2.9285e+00 9.7590e+04 4.6947e-03
1.4612e+02 2.9441e+02 0.0000e+00 0.0000e+00 2.8181e+02 3.2591e+00 9.7487e+04 4.6842e-03
3.2078e+00 3.0044e+02 0.0000e+00 0.0000e+00 2.7796e+02 3.2733e+00 9.7388e+04 4.0135e-03
1.7225e-02 2.9986e+02 0.0000e+00 0.0000e+00 2.7715e+02 3.3288e+00 9.7386e+04 3.7763e-03
1.8704e-02 2.9332e+02 0.0000e+00 0.0000e+00 2.7747e+02 3.4019e+00 9.7368e+04 3.7317e-03
0.0000e+00 2.8528e+02 0.0000e+00 0.0000e+00 2.7727e+02 3.8329e+00 9.7278e+04 3.6167e-03
0.0000e+00 2.8420e+02 0.0000e+00 0.0000e+00 2.7701e+02 3.9769e+00 9.7324e+04 3.6396e-03
4.3111e+01 2.9039e+02 0.0000e+00 0.0000e+00 2.7967e+02 4.1632e+00 9.7529e+04 4.2219e-03
1.7141e+02 3.0761e+02 0.0000e+00 0.0000e+00 2.8096e+02 3.9972e+00 9.7636e+04 5.0642e-03
8.5623e+01 3.1866e+02 1.6199e-05 0.0000e+00 2.8001e+02 2.5710e+00 9.7756e+04 5.6624e-03
4.9445e-01 3.1653e+02 5.3151e-05 0.0000e+00 2.7842e+02 1.3499e+00 9.7891e+04 5.4685e-03
0.0000e+00 3.1594e+02 8.2134e-05 0.0000e+00 2.7751e+02 1.4777e+00 9.7924e+04 5.2138e-03
0.0000e+00 3.2555e+02 8.1151e-05 0.0000e+00 2.7656e+02 1.5401e+00 9.7888e+04 4.8962e-03
0.0000e+00 3.2159e+02 2.1936e-04 0.0000e+00 2.7635e+02 2.3880e+00 9.7907e+04 4.7140e-03
0.0000e+00 3.0091e+02 1.3108e-04 0.0000e+00 2.7560e+02 2.5750e+00 9.8000e+04 4.4999e-03
4.4763e+01 2.9216e+02 1.7124e-05 0.0000e+00 2.7636e+02 2.6317e+00 9.8085e+04 4.6220e-03
2.6871e+02 2.7852e+02 0.0000e+00 0.0000e+00 2.7971e+02 5.0025e+00 9.8040e+04 5.0012e-03
2.2325e+02 2.6549e+02 0.0000e+00 0.0000e+00 2.7899e+02 2.9963e+00 9.8066e+04 4.4531e-03
5.9372e+00 2.4952e+02 0.0000e+00 0.0000e+00 2.7628e+02 3.0773e+00 9.8050e+04 4.0916e-03
0.0000e+00 2.4684e+02 0.0000e+00 0.0000e+00 2.7386e+02 2.7518e+00 9.8044e+04 3.6453e-03
0.0000e+00 2.4209e+02 0.0000e+00 0.0000e+00 2.7319e+02 2.6091e+00 9.7968e+04 3.4864e-03
0.0000e+00 2.3874e+02 0.0000e+00 0.0000e+00 2.7330e+02 2.9419e+00 9.7817e+04 3.3642e-03
0.0000e+00 2.3010e+02 0.0000e+00 0.0000e+00 2.7183e+02 2.9010e+00 9.7612e+04 3.0222e-03
8.1295e+01 2.3149e+02 0.0000e+00 0.0000e+00 2.7478e+02 2.5510e+00 9.7413e+04 3.5436e-03
3.4739e+02 2.4475e+02 0.0000e+00 0.0000e+00 2.8104e+02 2.8146e+00 9.7052e+04 4.5071e-03
2.1887e+02 2.5678e+02 0.0000e+00 0.0000e+00 2.8056e+02 3.1974e+00 9.6749e+04 4.2168e-03
5.1175e+00 2.8225e+02 0.0000e+00 0.0000e+00 2.7818e+02 4.0596e+00 9.6561e+04 3.8415e-03
0.0000e+00 3.2148e+02 2.0048e-04 0.0000e+00 2.7772e+02 5.5756e+00 9.6482e+04 4.7017e-03
0.0000e+00 3.2919e+02 3.3244e-04 0.0000e+00 2.7728e+02 6.7060e+00 9.6476e+04 4.8993e-03
0.0000e+00 3.0412e+02 1.5944e-04 0.0000e+00 2.7493e+02 5.2417e+00 9.6660e+04 4.1019e-03
0.0000e+00 2.8794e+02 6.6451e-05 0.0000e+00 2.7334e+02 3.4644e+00 9.6783e+04 3.7120e-03
3.1829e+01 2.9481e+02 2.3886e-05 0.0000e+00 2.7446e+02 3.1412e+00 9.6760e+04 3.9199e-03
1.3584e+02 3.0555e+02 4.5218e-05 0.0000e+00 2.7635e+02 6.3241e+00 9.6615e+04 4.3254e-03
7.0603e+01 3.1022e+02 9.1447e-05 0.0000e+00 2.7598e+02 2.9235e+00 9.6633e+04 3.9767e-03
1.3468e+00 3.2496e+02 2.0307e-04 0.0000e+00 2.7543e+02 2.9656e+00 9.6668e+04 4.1692e-03
0.0000e+00 3.3093e+02 2.1164e-04 0.0000e+00 2.7742e+02 4.6941e+00 9.6546e+04 4.9594e-03
0.0000e+00 3.4077e+02 1.7690e-04 0.0000e+00 2.7954e+02 7.0273e+00 9.6499e+04 5.7390e-03
0.0000e+00 3.5401e+02 1.8891e-04 0.0000e+00 2.8115e+02 8.2690e+00 9.6672e+04 6.4952e-03
0.0000e+00 3.5687e+02 1.5218e-04 0.0000e+00 2.8043e+02 7.9188e+00 9.6974e+04 6.1770e-03
3.9830e+00 3.5603e+02 7.2620e-05 0.0000e+00 2.7982e+02 7.4516e+00 9.7290e+04 5.8185e-03
9.5869e+01 3.3853e+02 2.0236e-05 0.0000e+00 2.8047e+02 6.7574e+00 9.7430e+04 5.8487e-03
1.2394e+02 3.2275e+02 0.0000e+00 0.0000e+00 2.8334e+02 5.9392e+00 9.7397e+04 5.8200e-03
5.6605e+00 3.1217e+02 0.0000e+00 0.0000e+00 2.8150e+02 5.2880e+00 9.7451e+04 5.2101e-03
0.0000e+00 3.1069e+02 0.0000e+00 0.0000e+00 2.7964e+02 4.9387e+00 9.7551e+04 4.5970e-03
0.0000e+00 3.0811e+02 0.0000e+00 0.0000e+00 2.7847e+02 4.2676e+00 9.7556e+04 4.2334e-03
0.0000e+00 3.2397e+02 0.0000e+00 0.0000e+00 2.7999e+02 4.4743e+00 9.7545e+04 4.5123e-03
0.0000e+00 3.3274e+02 0.0000e+00 0.0000e+00 2.7966e+02 3.8317e+00 9.7402e+04 4.5431e-03
3.3765e+01 3.2777e+02 0.0000e+00 0.0000e+00 2.8043e+02 3.1442e+00 9.7329e+04 4.8494e-03
1.9218e+02 3.3015e+02 0.0000e+00 0.0000e+00 2.8338e+02 4.1763e+00 9.7123e+04 5.5259e-03
1.4529e+02 3.1953e+02 0.0000e+00 0.0000e+00 2.8362e+02 3.5569e+00 9.6961e+04 5.4071e-03
4.6927e+00 3.1148e+02 0.0000e+00 0.0000e+00 2.8095e+02 4.0433e+00 9.6946e+04 4.7717e-03
0.0000e+00 3.1425e+02 0.0000e+00 0.0000e+00 2.8113e+02 5.4792e+00 9.6990e+04 4.7056e-03
0.0000e+00 3.3360e+02 8.1935e-06 0.0000e+00 2.8192e+02 5.7643e+00 9.6986e+04 5.5065e-03
0.0000e+00 3.3650e+02 3.1413e-05 0.0000e+00 2.8007e+02 4.7684e+00 9.7021e+04 5.6204e-03
0.0000e+00 3.2572e+02 1.5486e-05 0.0000e+00 2.7843e+02 2.6560e+00 9.6871e+04 5.1773e-03
2.1553e+01 3.2071e+02 4.7558e-05 0.0000e+00 2.7759e+02 1.9767e+00 9.6815e+04 4.9242e-03
6.7980e+01 3.2424e+02 1.4844e-04 2.4598e-05 2.7571e+02 2.9466e+00 9.6812e+04 4.5310e-03
5.0262e+01 3.0763e+02 5.2005e-05 6.1968e-05 2.7388e+02 3.7891e+00 9.6948e+04 3.6180e-03
2.3877e+00 2.9364e+02 1.8563e-05 0.0000e+00 2.7315e+02 4.6116e+00 9.7070e+04 3.5494e-03
0.0000e+00 2.8663e+02 1.7877e-05 1.2735e-05 2.7237e+02 5.6368e+00 9.7243e+04 3.4624e-03
0.0000e+00 2.9234e+02 0.0000e+00 0.0000e+00 2.7241e+02 4.9131e+00 9.7398e+04 3.3652e-03
0.0000e+00 3.0567e+02 1.2043e-05 1.8015e-05 2.7204e+02 5.8303e+00 9.7644e+04 3.0294e-03
0.0000e+00 3.0555e+02 1.8735e-05 3.1660e-05 2.7216e+02 6.6283e+00 9.7678e+04 3.2149e-03
3.5721e+01 3.0598e+02 1.6652e-05 2.6476e-05 2.7279e+02 7.8156e+00 9.7749e+04 3.3698e-03
2.4684e+02 2.7740e+02 2.0962e-05 2.3355e-05 2.7418e+02 8.1793e+00 9.7620e+04 3.4331e-03
1.6303e+02 2.7971e+02 1.5970e-05 0.0000e+00 2.7452e+02 5.0842e+00 9.7445e+04 3.3513e-03
5.6386e+00 2.9544e+02 2.0540e-05 3.1904e-05 2.7386e+02 5.1952e+00 9.7250e+04 3.4257e-03
0.0000e+00 3.2382e+02 7.6713e-05 8.0194e-05 2.7448e+02 5.7966e+00 9.7220e+04 4.0284e-03
0.0000e+00 3.2088e+02 6.8424e-05 3.6324e-05 2.7418e+02 5.4044e+00 9.7419e+04 4.0931e-03
0.0000e+00 3.1752e+02 4.2899e-05 1.7175e-05 2.7343e+02 3.5681e+00 9.7699e+04 3.7945e-03
0.0000e+00 3.1686e+02 1.6853e-05 9.9199e-06 2.7306e+02 2.6643e+00 9.7862e+04 3.6871e-03
3.5822e+01 3.1303e+02 1.0738e-05 0.0000e+00 2.7382e+02 4.4958e+00 9.8018e+04 3.6678e-03
2.7484e+02 2.8299e+02 9.3648e-06 0.0000e+00 2.7682e+02 4.5140e+00 9.7937e+04 3.9740e-03
2.2395e+02 2.8404e+02 0.0000e+00 0.0000e+00 2.7749e+02 2.5627e+00 9.7856e+04 4.3537e-03
8.5900e+00 2.8147e+02 0.0000e+00 0.0000e+00 2.7582e+02 2.2506e+00 9.7881e+04 4.0780e-03
0.0000e+00 2.5718e+02 1.6290e-05 0.0000e+00 2.7228e+02 2.1784e+00 9.7840e+04 3.3212e-03
0.0000e+00 2.2819e+02 0.0000e+00 0.0000e+00 2.6917e+02 2.5759e+00 9.7697e+04 2.5936e-03
0.0000e+00 2.2434e+02 0.0000e+00 0.0000e+00 2.7098e+02 2.9031e+00 9.7519e+04 2.8654e-03
0.0000e+00 2.2433e+02 0.0000e+00 0.0000e+00 2.7037e+02 3.2249e+00 9.7417e+04 2.6826e-03
1.0343e+02 2.3546e+02 0.0000e+00 0.0000e+00 2.7505e+02 2.7386e+00 9.7396e+04 3.5099e-03
3.8742e+02 2.6174e+02 0.0000e+00 0.0000e+00 2.8309e+02 2.5885e+00 9.7204e+04 5.0874e-03
2.8004e+02 2.7187e+02 0.0000e+00 0.0000e+00 2.8413e+02 2.7146e+00 9.6951e+04 5.6889e-03
1.2349e+01 2.5923e+02 0.0000e+00 0.0000e+00 2.7845e+02 3.3285e+00 9.6834e+04 4.4514e-03
0.0000e+00 2.5082e+02 0.0000e+00 0.0000e+00 2.7648e+02 3.5616e+00 9.6662e+04 3.9530e-03
1.8019e-02 2.4900e+02 0.0000e+00 0.0000e+00 2.7514e+02 3.6452e+00 9.6494e+04 3.4595e-03
0.0000e+00 2.5980e+02 0.0000e+00 0.0000e+00 2.7565e+02 3.9905e+00 9.6111e+04 3.4982e-03
0.0000e+00 2.6777e+02 0.0000e+00 0.0000e+00 2.7523e+02 3.5253e+00 9.6060e+04 3.3140e-03
7.5473e+01 2.8041e+02 0.0000e+00 0.0000e+00 2.7774e+02 3.0703e+00 9.6076e+04 3.8076e-03
2.7818e+02 2.9964e+02 0.0000e+00 0.0000e+00 2.8241e+02 3.1593e+00 9.5937e+04 4.5448e-03
1.9324e+02 3.0995e+02 0.0000e+00 0.0000e+00 2.8438e+02 3.7506e+00 9.5828e+04 5.0954e-03
6.4119e+00 3.1540e+02 0.0000e+00 0.0000e+00 2.8002e+02 4.4589e+00 9.6213e+04 5.0626e-03
0.0000e+00 3.1970e+02 6.5244e-05 0.0000e+00 2.7721e+02 2.8863e+00 9.6337e+04 4.5151e-03
0.0000e+00 2.7693e+02 0.0000e+00 0.0000e+00 2.7484e+02 1.8811e+00 9.6390e+04 3.8537e-03
0.0000e+00 2.8392e+02 0.0000e+00 0.0000e+00 2.7586e+02 2.5030e+00 9.6372e+04 3.7699e-03
0.0000e+00 2.7132e+02 0.0000e+00 0.0000e+00 2.7450e+02 2.8666e+00 9.6174e+04 3.7374e-03
8.6405e+01 2.6635e+02 0.0000e+00 0.0000e+00 2.7777e+02 3.1005e+00 9.6063e+04 4.4125e-03
3.2518e+02 2.9010e+02 0.0000e+00 0.0000e+00 2.8437e+02 3.8765e+00 9.5818e+04 5.2492e-03
2.0158e+02 3.1018e+02 0.0000e+00 0.0000e+00 2.8485e+02 4.2812e+00 9.5626e+04 5.1799e-03
8.7332e+00 3.0147e+02 1.1379e-05 0.0000e+00 2.8190e+02 5.3115e+00 9.5833e+04 4.6563e-03
0.0000e+00 2.9557e+02 9.9117e-06 0.0000e+00 2.7886e+02 6.8282e+00 9.6047e+04 4.5519e-03
1.8338e-02 2.6912e+02 0.0000e+00 0.0000e+00 2.7726e+02 5.8094e+00 9.6086e+04 4.0609e-03
0.0000e+00 2.8288e+02 0.0000e+00 0.0000e+00 2.7805e+02 4.4918e+00 9.6071e+04 4.5786e-03
0.0000e+00 2.9461e+02 0.0000e+00 0.0000e+00 2.7677e+02 3.5066e+00 9.6047e+04 4.3110e-03
7.2673e+01 2.8885e+02 0.0000e+00 0.0000e+00 2.7759e+02 3.1485e+00 9.5804e+04 4.4188e-03
3.2074e+02 2.8454e+02 0.0000e+00 0.0000e+00 2.8282e+02 4.5716e+00 9.5205e+04 4.9380e-03
1.8754e+02 3.0921e+02 2.4634e-05 0.0000e+00 2.8351e+02 5.5411e+00 9.4685e+04 4.7344e-03
4.0486e+00 3.3110e+02 4.7572e-05 0.0000e+00 2.8242e+02 4.9689e+00 9.4457e+04 4.0210e-03
0.0000e+00 3.2921e+02 8.5555e-05 0.0000e+00 2.7973e+02 4.0492e+00 9.4381e+04 4.4523e-03
3.1976e-04 3.3277e+02 1.4929e-04 0.0000e+00 2.7790e+02 5.8712e+00 9.4395e+04 5.3012e-03
0.0000e+00 3.2244e+02 8.0874e-05 6.0815e-05 2.7455e+02 5.5782e+00 9.4719e+04 3.6362e-03
0.0000e+00 3.1296e+02 2.5100e-05 2.1877e-05 2.7287e+02 5.7908e+00 9.4780e+04 3.2875e-03
2.5876e+01 3.1309e+02 2.1567e-05 1.7450e-05 2.7253e+02 7.2185e+00 9.4893e+04 3.3343e-03
